author_a,author_b,weight
https://openalex.org/A5024147351,https://openalex.org/A5093282740,4
https://openalex.org/A5024147351,https://openalex.org/A5100708063,1
https://openalex.org/A5024147351,https://openalex.org/A5103277730,1
https://openalex.org/A5024147351,https://openalex.org/A5108145977,1
https://openalex.org/A5024147351,https://openalex.org/A5112338459,1
https://openalex.org/A5024147351,https://openalex.org/A5117702957,1
https://openalex.org/A5024147351,https://openalex.org/A5119622492,1
https://openalex.org/A5024153097,https://openalex.org/A5082495175,2
https://openalex.org/A5024172179,https://openalex.org/A5050415640,1
https://openalex.org/A5024178829,https://openalex.org/A5027172161,17
https://openalex.org/A5024178829,https://openalex.org/A5040485583,1
https://openalex.org/A5024178829,https://openalex.org/A5048856760,1
https://openalex.org/A5024178829,https://openalex.org/A5058909401,1
https://openalex.org/A5024178880,https://openalex.org/A5069332231,1
https://openalex.org/A5024184985,https://openalex.org/A5031276507,1
https://openalex.org/A5024185559,https://openalex.org/A5055136164,1
https://openalex.org/A5024191307,https://openalex.org/A5083749002,2
https://openalex.org/A5024197296,https://openalex.org/A5061305146,5
https://openalex.org/A5024207856,https://openalex.org/A5039984674,4
https://openalex.org/A5024207856,https://openalex.org/A5040090348,77
https://openalex.org/A5024207856,https://openalex.org/A5074523834,76
https://openalex.org/A5024207856,https://openalex.org/A5082306240,2
https://openalex.org/A5024207856,https://openalex.org/A5083916388,1
https://openalex.org/A5024207856,https://openalex.org/A5084380466,3
https://openalex.org/A5024207856,https://openalex.org/A5107666026,4
https://openalex.org/A5024208074,https://openalex.org/A5058909401,1
https://openalex.org/A5024230599,https://openalex.org/A5059405170,1
https://openalex.org/A5024232182,https://openalex.org/A5057499439,1
https://openalex.org/A5024232186,https://openalex.org/A5055136164,1
https://openalex.org/A5024232186,https://openalex.org/A5083203126,1
https://openalex.org/A5024235250,https://openalex.org/A5045696029,2
https://openalex.org/A5024236651,https://openalex.org/A5091909614,1
https://openalex.org/A5024243321,https://openalex.org/A5122808560,1
https://openalex.org/A5024252208,https://openalex.org/A5091725761,2
https://openalex.org/A5024263309,https://openalex.org/A5061305146,4
https://openalex.org/A5024286377,https://openalex.org/A5087061743,1
https://openalex.org/A5024286739,https://openalex.org/A5053029547,2
https://openalex.org/A5024303035,https://openalex.org/A5079361824,1
https://openalex.org/A5024310216,https://openalex.org/A5086866734,1
https://openalex.org/A5024323915,https://openalex.org/A5061490527,5
https://openalex.org/A5024333788,https://openalex.org/A5045691308,2
https://openalex.org/A5024333788,https://openalex.org/A5053761240,1
https://openalex.org/A5024333788,https://openalex.org/A5061490527,1
https://openalex.org/A5024333788,https://openalex.org/A5074805842,1
https://openalex.org/A5024334622,https://openalex.org/A5069677248,5
https://openalex.org/A5024339314,https://openalex.org/A5083749002,3
https://openalex.org/A5024350939,https://openalex.org/A5058217420,1
https://openalex.org/A5024350939,https://openalex.org/A5085380516,1
https://openalex.org/A5024353397,https://openalex.org/A5037846167,2
https://openalex.org/A5024353397,https://openalex.org/A5044247158,3
https://openalex.org/A5024353397,https://openalex.org/A5052225784,1
https://openalex.org/A5024353397,https://openalex.org/A5061305146,2
https://openalex.org/A5024353397,https://openalex.org/A5063003757,2
https://openalex.org/A5024362259,https://openalex.org/A5081472842,1
https://openalex.org/A5024362259,https://openalex.org/A5090089352,1
https://openalex.org/A5024362395,https://openalex.org/A5038537752,1
https://openalex.org/A5024369216,https://openalex.org/A5055136164,1
https://openalex.org/A5024372771,https://openalex.org/A5025450218,2
https://openalex.org/A5024373719,https://openalex.org/A5055952920,1
https://openalex.org/A5024399981,https://openalex.org/A5091909614,1
https://openalex.org/A5024400624,https://openalex.org/A5072372927,1
https://openalex.org/A5024400624,https://openalex.org/A5077833462,1
https://openalex.org/A5024400624,https://openalex.org/A5081579598,1
https://openalex.org/A5024400624,https://openalex.org/A5122170400,1
https://openalex.org/A5024416373,https://openalex.org/A5081472842,3
https://openalex.org/A5024416373,https://openalex.org/A5090089352,3
https://openalex.org/A5024425247,https://openalex.org/A5086713722,1
https://openalex.org/A5024458523,https://openalex.org/A5068916511,1
https://openalex.org/A5024499062,https://openalex.org/A5026832417,8
https://openalex.org/A5024511898,https://openalex.org/A5024731950,1
https://openalex.org/A5024511898,https://openalex.org/A5042193765,2
https://openalex.org/A5024511898,https://openalex.org/A5068916511,1
https://openalex.org/A5024511898,https://openalex.org/A5083128368,1
https://openalex.org/A5024538171,https://openalex.org/A5026902256,1
https://openalex.org/A5024543832,https://openalex.org/A5037686662,1
https://openalex.org/A5024543832,https://openalex.org/A5038537752,1
https://openalex.org/A5024543832,https://openalex.org/A5043237249,1
https://openalex.org/A5024543832,https://openalex.org/A5053761240,2
https://openalex.org/A5024543832,https://openalex.org/A5085904316,1
https://openalex.org/A5024544029,https://openalex.org/A5032113341,2
https://openalex.org/A5024544029,https://openalex.org/A5037686662,4
https://openalex.org/A5024557905,https://openalex.org/A5038537752,1
https://openalex.org/A5024563424,https://openalex.org/A5053410139,1
https://openalex.org/A5024571364,https://openalex.org/A5049701651,16
https://openalex.org/A5024571364,https://openalex.org/A5077833462,1
https://openalex.org/A5024579066,https://openalex.org/A5049701651,5
https://openalex.org/A5024579066,https://openalex.org/A5089921441,1
https://openalex.org/A5024580947,https://openalex.org/A5055136164,1
https://openalex.org/A5024584602,https://openalex.org/A5034174412,2
https://openalex.org/A5024584602,https://openalex.org/A5074805842,2
https://openalex.org/A5024590519,https://openalex.org/A5055136164,1
https://openalex.org/A5024604578,https://openalex.org/A5042193765,2
https://openalex.org/A5024610034,https://openalex.org/A5050526197,3
https://openalex.org/A5024610034,https://openalex.org/A5053029547,2
https://openalex.org/A5024613046,https://openalex.org/A5082210445,1
https://openalex.org/A5024637338,https://openalex.org/A5040485583,1
https://openalex.org/A5024642308,https://openalex.org/A5069332231,3
https://openalex.org/A5024651610,https://openalex.org/A5038369384,1
https://openalex.org/A5024665815,https://openalex.org/A5069582006,1
https://openalex.org/A5024668748,https://openalex.org/A5082495175,2
https://openalex.org/A5024690029,https://openalex.org/A5063075262,1
https://openalex.org/A5024701426,https://openalex.org/A5085904316,1
https://openalex.org/A5024704627,https://openalex.org/A5074478046,1
https://openalex.org/A5024719230,https://openalex.org/A5032713702,1
https://openalex.org/A5024719230,https://openalex.org/A5048243582,3
https://openalex.org/A5024719230,https://openalex.org/A5050415640,1
https://openalex.org/A5024719230,https://openalex.org/A5052718519,1
https://openalex.org/A5024719230,https://openalex.org/A5054233433,1
https://openalex.org/A5024719230,https://openalex.org/A5091909614,2
https://openalex.org/A5024720838,https://openalex.org/A5026902256,1
https://openalex.org/A5024722384,https://openalex.org/A5050415640,1
https://openalex.org/A5024728535,https://openalex.org/A5042193765,1
https://openalex.org/A5024731950,https://openalex.org/A5025299865,7
https://openalex.org/A5024731950,https://openalex.org/A5026684094,2
https://openalex.org/A5024731950,https://openalex.org/A5028773473,21
https://openalex.org/A5024731950,https://openalex.org/A5029106534,1
https://openalex.org/A5024731950,https://openalex.org/A5031543968,1
https://openalex.org/A5024731950,https://openalex.org/A5034352660,2
https://openalex.org/A5024731950,https://openalex.org/A5037900510,1
https://openalex.org/A5024731950,https://openalex.org/A5039832627,1
https://openalex.org/A5024731950,https://openalex.org/A5041345932,1
https://openalex.org/A5024731950,https://openalex.org/A5041865367,14
https://openalex.org/A5024731950,https://openalex.org/A5042095494,2
https://openalex.org/A5024731950,https://openalex.org/A5043067553,1
https://openalex.org/A5024731950,https://openalex.org/A5043588386,1
https://openalex.org/A5024731950,https://openalex.org/A5043724789,1
https://openalex.org/A5024731950,https://openalex.org/A5044437314,1
https://openalex.org/A5024731950,https://openalex.org/A5045701646,1
https://openalex.org/A5024731950,https://openalex.org/A5046776141,1
https://openalex.org/A5024731950,https://openalex.org/A5047360426,1
https://openalex.org/A5024731950,https://openalex.org/A5048339837,1
https://openalex.org/A5024731950,https://openalex.org/A5051230065,2
https://openalex.org/A5024731950,https://openalex.org/A5051291294,2
https://openalex.org/A5024731950,https://openalex.org/A5051737161,1
https://openalex.org/A5024731950,https://openalex.org/A5052869633,1
https://openalex.org/A5024731950,https://openalex.org/A5052873610,1
https://openalex.org/A5024731950,https://openalex.org/A5052997324,10
https://openalex.org/A5024731950,https://openalex.org/A5055444478,1
https://openalex.org/A5024731950,https://openalex.org/A5055868648,1
https://openalex.org/A5024731950,https://openalex.org/A5059654232,1
https://openalex.org/A5024731950,https://openalex.org/A5064180653,5
https://openalex.org/A5024731950,https://openalex.org/A5064998961,1
https://openalex.org/A5024731950,https://openalex.org/A5068916511,17
https://openalex.org/A5024731950,https://openalex.org/A5069146248,1
https://openalex.org/A5024731950,https://openalex.org/A5072590081,3
https://openalex.org/A5024731950,https://openalex.org/A5075374680,1
https://openalex.org/A5024731950,https://openalex.org/A5076543410,11
https://openalex.org/A5024731950,https://openalex.org/A5083431830,1
https://openalex.org/A5024731950,https://openalex.org/A5083749002,1
https://openalex.org/A5024731950,https://openalex.org/A5084531715,7
https://openalex.org/A5024731950,https://openalex.org/A5085830341,1
https://openalex.org/A5024731950,https://openalex.org/A5089645597,1
https://openalex.org/A5024731950,https://openalex.org/A5097245922,1
https://openalex.org/A5024731950,https://openalex.org/A5101916322,2
https://openalex.org/A5024731950,https://openalex.org/A5109197141,9
https://openalex.org/A5024731950,https://openalex.org/A5109438673,1
https://openalex.org/A5024731950,https://openalex.org/A5110445660,3
https://openalex.org/A5024731950,https://openalex.org/A5112344706,2
https://openalex.org/A5024731950,https://openalex.org/A5119784731,1
https://openalex.org/A5024735056,https://openalex.org/A5032047875,1
https://openalex.org/A5024735928,https://openalex.org/A5083749002,1
https://openalex.org/A5024736473,https://openalex.org/A5059593166,1
https://openalex.org/A5024738681,https://openalex.org/A5054641245,6
https://openalex.org/A5024738681,https://openalex.org/A5058909401,8
https://openalex.org/A5024738681,https://openalex.org/A5063824660,29
https://openalex.org/A5024739879,https://openalex.org/A5085674548,4
https://openalex.org/A5024742029,https://openalex.org/A5090233569,1
https://openalex.org/A5024748867,https://openalex.org/A5059405170,1
https://openalex.org/A5024756816,https://openalex.org/A5057058499,1
https://openalex.org/A5024763611,https://openalex.org/A5040090348,1
https://openalex.org/A5024763611,https://openalex.org/A5074523834,1
https://openalex.org/A5024768181,https://openalex.org/A5083916388,1
https://openalex.org/A5024768273,https://openalex.org/A5026832417,1
https://openalex.org/A5024783940,https://openalex.org/A5048856760,1
https://openalex.org/A5024783940,https://openalex.org/A5068379221,1
https://openalex.org/A5024799407,https://openalex.org/A5074805842,5
https://openalex.org/A5024799497,https://openalex.org/A5044247158,1
https://openalex.org/A5024799899,https://openalex.org/A5045005263,1
https://openalex.org/A5024799899,https://openalex.org/A5050415640,1
https://openalex.org/A5024799899,https://openalex.org/A5082731892,1
https://openalex.org/A5024808869,https://openalex.org/A5051478211,1
https://openalex.org/A5024817823,https://openalex.org/A5059593166,2
https://openalex.org/A5024817937,https://openalex.org/A5026209912,1
https://openalex.org/A5024824071,https://openalex.org/A5064484724,2
https://openalex.org/A5024824071,https://openalex.org/A5081554607,1
https://openalex.org/A5024825406,https://openalex.org/A5085380516,1
https://openalex.org/A5024832078,https://openalex.org/A5068916511,2
https://openalex.org/A5024834833,https://openalex.org/A5050415640,3
https://openalex.org/A5024834833,https://openalex.org/A5061490527,1
https://openalex.org/A5024834833,https://openalex.org/A5082731892,3
https://openalex.org/A5024843545,https://openalex.org/A5038537752,2
https://openalex.org/A5024845078,https://openalex.org/A5076996603,2
https://openalex.org/A5024857605,https://openalex.org/A5074805842,1
https://openalex.org/A5024884355,https://openalex.org/A5037686662,1
https://openalex.org/A5024884355,https://openalex.org/A5060484216,2
https://openalex.org/A5024884355,https://openalex.org/A5081472842,1
https://openalex.org/A5024899848,https://openalex.org/A5059593166,1
https://openalex.org/A5024899848,https://openalex.org/A5082731892,5
https://openalex.org/A5024905549,https://openalex.org/A5034174412,1
https://openalex.org/A5024906272,https://openalex.org/A5026902256,1
https://openalex.org/A5024912426,https://openalex.org/A5083867301,1
https://openalex.org/A5024926766,https://openalex.org/A5079361824,1
https://openalex.org/A5024926766,https://openalex.org/A5083916388,8
https://openalex.org/A5024926766,https://openalex.org/A5084380466,5
https://openalex.org/A5024931037,https://openalex.org/A5085904316,1
https://openalex.org/A5024934444,https://openalex.org/A5091909614,1
https://openalex.org/A5024940821,https://openalex.org/A5055136164,1
https://openalex.org/A5024940821,https://openalex.org/A5083203126,3
https://openalex.org/A5024952166,https://openalex.org/A5054965218,1
https://openalex.org/A5024952166,https://openalex.org/A5060606482,1
https://openalex.org/A5024952166,https://openalex.org/A5071054435,1
https://openalex.org/A5024962149,https://openalex.org/A5070576640,1
https://openalex.org/A5024966565,https://openalex.org/A5082495175,1
https://openalex.org/A5024974930,https://openalex.org/A5035005897,2
https://openalex.org/A5024974930,https://openalex.org/A5080282405,6
https://openalex.org/A5024990820,https://openalex.org/A5087061743,1
https://openalex.org/A5024996439,https://openalex.org/A5064484724,2
https://openalex.org/A5025003521,https://openalex.org/A5068916511,1
https://openalex.org/A5025019866,https://openalex.org/A5082210445,1
https://openalex.org/A5025024234,https://openalex.org/A5059593166,1
https://openalex.org/A5025024360,https://openalex.org/A5090233569,1
https://openalex.org/A5025037022,https://openalex.org/A5045005263,1
https://openalex.org/A5025047909,https://openalex.org/A5060484216,2
https://openalex.org/A5025060452,https://openalex.org/A5050526197,1
https://openalex.org/A5025073063,https://openalex.org/A5083749002,2
https://openalex.org/A5025079300,https://openalex.org/A5032113341,2
https://openalex.org/A5025079300,https://openalex.org/A5037686662,2
https://openalex.org/A5025079300,https://openalex.org/A5054965218,1
https://openalex.org/A5025079617,https://openalex.org/A5056825778,1
https://openalex.org/A5025080647,https://openalex.org/A5083128368,1
https://openalex.org/A5025084705,https://openalex.org/A5028042985,2
https://openalex.org/A5025084705,https://openalex.org/A5031692435,1
https://openalex.org/A5025084705,https://openalex.org/A5042925061,1
https://openalex.org/A5025084705,https://openalex.org/A5044236950,4
https://openalex.org/A5025084705,https://openalex.org/A5053293835,1
https://openalex.org/A5025093120,https://openalex.org/A5040485583,1
https://openalex.org/A5025097753,https://openalex.org/A5026209912,1
https://openalex.org/A5025138083,https://openalex.org/A5082495175,1
https://openalex.org/A5025146808,https://openalex.org/A5061490527,1
https://openalex.org/A5025167142,https://openalex.org/A5072372927,1
https://openalex.org/A5025178020,https://openalex.org/A5062505516,1
https://openalex.org/A5025190698,https://openalex.org/A5077469072,1
https://openalex.org/A5025190698,https://openalex.org/A5085674548,1
https://openalex.org/A5025202936,https://openalex.org/A5063921183,33
https://openalex.org/A5025209887,https://openalex.org/A5083749002,1
https://openalex.org/A5025213644,https://openalex.org/A5076996603,1
https://openalex.org/A5025221368,https://openalex.org/A5061490527,2
https://openalex.org/A5025221916,https://openalex.org/A5087061743,1
https://openalex.org/A5025225018,https://openalex.org/A5062505516,1
https://openalex.org/A5025230524,https://openalex.org/A5082443609,1
https://openalex.org/A5025261119,https://openalex.org/A5087061743,7
https://openalex.org/A5025267551,https://openalex.org/A5056543059,1
https://openalex.org/A5025285695,https://openalex.org/A5056543059,1
https://openalex.org/A5025299865,https://openalex.org/A5025806342,6
https://openalex.org/A5025299865,https://openalex.org/A5055136164,2
https://openalex.org/A5025315070,https://openalex.org/A5048856760,1
https://openalex.org/A5025315070,https://openalex.org/A5068379221,1
https://openalex.org/A5025333360,https://openalex.org/A5037686662,1
https://openalex.org/A5025334874,https://openalex.org/A5040445852,2
https://openalex.org/A5025345267,https://openalex.org/A5088138569,1
https://openalex.org/A5025349687,https://openalex.org/A5061490527,1
https://openalex.org/A5025403876,https://openalex.org/A5077469072,1
https://openalex.org/A5025403876,https://openalex.org/A5085674548,1
https://openalex.org/A5025414293,https://openalex.org/A5059405170,1
https://openalex.org/A5025438727,https://openalex.org/A5048558793,2
https://openalex.org/A5025438727,https://openalex.org/A5050415640,8
https://openalex.org/A5025438727,https://openalex.org/A5053410139,1
https://openalex.org/A5025441920,https://openalex.org/A5091909614,1
https://openalex.org/A5025448930,https://openalex.org/A5068916511,1
https://openalex.org/A5025450218,https://openalex.org/A5026017508,14
https://openalex.org/A5025450218,https://openalex.org/A5026827815,3
https://openalex.org/A5025450218,https://openalex.org/A5027994454,1
https://openalex.org/A5025450218,https://openalex.org/A5028300154,1
https://openalex.org/A5025450218,https://openalex.org/A5028407702,2
https://openalex.org/A5025450218,https://openalex.org/A5028502332,1
https://openalex.org/A5025450218,https://openalex.org/A5028874729,5
https://openalex.org/A5025450218,https://openalex.org/A5029092523,1
https://openalex.org/A5025450218,https://openalex.org/A5031317993,1
https://openalex.org/A5025450218,https://openalex.org/A5031729725,18
https://openalex.org/A5025450218,https://openalex.org/A5033920019,2
https://openalex.org/A5025450218,https://openalex.org/A5035852878,6
https://openalex.org/A5025450218,https://openalex.org/A5037421927,17
https://openalex.org/A5025450218,https://openalex.org/A5037751752,3
https://openalex.org/A5025450218,https://openalex.org/A5038861039,1
https://openalex.org/A5025450218,https://openalex.org/A5040017784,1
https://openalex.org/A5025450218,https://openalex.org/A5040488947,12
https://openalex.org/A5025450218,https://openalex.org/A5042593218,2
https://openalex.org/A5025450218,https://openalex.org/A5044765326,2
https://openalex.org/A5025450218,https://openalex.org/A5046835885,3
https://openalex.org/A5025450218,https://openalex.org/A5046983565,5
https://openalex.org/A5025450218,https://openalex.org/A5047623080,1
https://openalex.org/A5025450218,https://openalex.org/A5048121288,1
https://openalex.org/A5025450218,https://openalex.org/A5048281743,10
https://openalex.org/A5025450218,https://openalex.org/A5052717215,12
https://openalex.org/A5025450218,https://openalex.org/A5053750240,8
https://openalex.org/A5025450218,https://openalex.org/A5053781094,7
https://openalex.org/A5025450218,https://openalex.org/A5053813470,10
https://openalex.org/A5025450218,https://openalex.org/A5053858992,7
https://openalex.org/A5025450218,https://openalex.org/A5054911609,1
https://openalex.org/A5025450218,https://openalex.org/A5055226776,1
https://openalex.org/A5025450218,https://openalex.org/A5055654765,1
https://openalex.org/A5025450218,https://openalex.org/A5056825327,19
https://openalex.org/A5025450218,https://openalex.org/A5058812556,1
https://openalex.org/A5025450218,https://openalex.org/A5059811581,1
https://openalex.org/A5025450218,https://openalex.org/A5062618688,1
https://openalex.org/A5025450218,https://openalex.org/A5067324708,1
https://openalex.org/A5025450218,https://openalex.org/A5067671209,18
https://openalex.org/A5025450218,https://openalex.org/A5070509542,12
https://openalex.org/A5025450218,https://openalex.org/A5071126625,8
https://openalex.org/A5025450218,https://openalex.org/A5073185616,15
https://openalex.org/A5025450218,https://openalex.org/A5073420216,28
https://openalex.org/A5025450218,https://openalex.org/A5077806244,4
https://openalex.org/A5025450218,https://openalex.org/A5080068466,13
https://openalex.org/A5025450218,https://openalex.org/A5080689159,4
https://openalex.org/A5025450218,https://openalex.org/A5080805930,6
https://openalex.org/A5025450218,https://openalex.org/A5081330571,2
https://openalex.org/A5025450218,https://openalex.org/A5085154220,2
https://openalex.org/A5025450218,https://openalex.org/A5085329979,3
https://openalex.org/A5025450218,https://openalex.org/A5085414519,2
https://openalex.org/A5025450218,https://openalex.org/A5088318302,1
https://openalex.org/A5025450218,https://openalex.org/A5089336281,12
https://openalex.org/A5025450218,https://openalex.org/A5089791619,2
https://openalex.org/A5025450218,https://openalex.org/A5094095568,1
https://openalex.org/A5025450218,https://openalex.org/A5094100065,3
https://openalex.org/A5025450218,https://openalex.org/A5094100713,3
https://openalex.org/A5025450218,https://openalex.org/A5112187755,3
https://openalex.org/A5025450218,https://openalex.org/A5116621510,2
https://openalex.org/A5025450218,https://openalex.org/A5123297964,1
https://openalex.org/A5025450218,https://openalex.org/A5123303430,1
https://openalex.org/A5025450218,https://openalex.org/A5123309089,4
https://openalex.org/A5025450218,https://openalex.org/A5123326559,1
https://openalex.org/A5025450218,https://openalex.org/A5127785698,2
https://openalex.org/A5025450218,https://openalex.org/A5127788357,2
https://openalex.org/A5025450218,https://openalex.org/A5127798658,2
https://openalex.org/A5025450218,https://openalex.org/A5127823009,2
https://openalex.org/A5025450218,https://openalex.org/A5128932408,1
https://openalex.org/A5025450218,https://openalex.org/A5129412928,1
https://openalex.org/A5025450218,https://openalex.org/A5129429464,1
https://openalex.org/A5025450218,https://openalex.org/A5129445282,1
https://openalex.org/A5025450218,https://openalex.org/A5129501602,1
https://openalex.org/A5025450218,https://openalex.org/A5129549946,1
https://openalex.org/A5025450218,https://openalex.org/A5129578114,1
https://openalex.org/A5025450218,https://openalex.org/A5135882516,1
https://openalex.org/A5025453494,https://openalex.org/A5054965218,1
https://openalex.org/A5025467447,https://openalex.org/A5054641245,1
https://openalex.org/A5025474607,https://openalex.org/A5081472842,7
https://openalex.org/A5025474607,https://openalex.org/A5090089352,7
https://openalex.org/A5025481183,https://openalex.org/A5032047875,1
https://openalex.org/A5025490356,https://openalex.org/A5040485583,1
https://openalex.org/A5025498198,https://openalex.org/A5042193765,11
https://openalex.org/A5025498198,https://openalex.org/A5070096265,1
https://openalex.org/A5025498198,https://openalex.org/A5083867301,1
https://openalex.org/A5025499648,https://openalex.org/A5032047875,1
https://openalex.org/A5025523644,https://openalex.org/A5060046886,1
https://openalex.org/A5025536522,https://openalex.org/A5055952920,2
https://openalex.org/A5025538625,https://openalex.org/A5059289094,5
https://openalex.org/A5025541711,https://openalex.org/A5061490527,1
https://openalex.org/A5025544976,https://openalex.org/A5040445852,1
https://openalex.org/A5025546759,https://openalex.org/A5073755365,3
https://openalex.org/A5025567169,https://openalex.org/A5083749002,1
https://openalex.org/A5025571065,https://openalex.org/A5059910313,5
https://openalex.org/A5025571216,https://openalex.org/A5044890001,1
https://openalex.org/A5025571216,https://openalex.org/A5085380516,1
https://openalex.org/A5025587908,https://openalex.org/A5087061743,1
https://openalex.org/A5025614526,https://openalex.org/A5069582006,2
https://openalex.org/A5025622743,https://openalex.org/A5082731892,2
https://openalex.org/A5025664476,https://openalex.org/A5059593166,1
https://openalex.org/A5025671792,https://openalex.org/A5085904316,2
https://openalex.org/A5025689465,https://openalex.org/A5049437996,2
https://openalex.org/A5025689733,https://openalex.org/A5085380516,1
https://openalex.org/A5025702012,https://openalex.org/A5061490527,1
https://openalex.org/A5025712745,https://openalex.org/A5053029547,2
https://openalex.org/A5025717971,https://openalex.org/A5054965218,2
https://openalex.org/A5025717971,https://openalex.org/A5091909614,1
https://openalex.org/A5025720438,https://openalex.org/A5074805842,3
https://openalex.org/A5025720438,https://openalex.org/A5078970572,17
https://openalex.org/A5025724666,https://openalex.org/A5085380516,1
https://openalex.org/A5025735935,https://openalex.org/A5077469072,1
https://openalex.org/A5025756447,https://openalex.org/A5030371142,1
https://openalex.org/A5025756447,https://openalex.org/A5030392494,1
https://openalex.org/A5025771013,https://openalex.org/A5070576640,1
https://openalex.org/A5025777199,https://openalex.org/A5085380516,2
https://openalex.org/A5025791067,https://openalex.org/A5073755365,9
https://openalex.org/A5025803946,https://openalex.org/A5082731892,1
https://openalex.org/A5025805300,https://openalex.org/A5032047875,2
https://openalex.org/A5025806342,https://openalex.org/A5027247437,1
https://openalex.org/A5025806342,https://openalex.org/A5027871176,1
https://openalex.org/A5025806342,https://openalex.org/A5028381504,1
https://openalex.org/A5025806342,https://openalex.org/A5030523099,1
https://openalex.org/A5025806342,https://openalex.org/A5030626648,1
https://openalex.org/A5025806342,https://openalex.org/A5031693220,1
https://openalex.org/A5025806342,https://openalex.org/A5031789337,1
https://openalex.org/A5025806342,https://openalex.org/A5032988988,12
https://openalex.org/A5025806342,https://openalex.org/A5035577332,1
https://openalex.org/A5025806342,https://openalex.org/A5042415114,1
https://openalex.org/A5025806342,https://openalex.org/A5042801298,2
https://openalex.org/A5025806342,https://openalex.org/A5043714052,2
https://openalex.org/A5025806342,https://openalex.org/A5043747847,1
https://openalex.org/A5025806342,https://openalex.org/A5046011474,7
https://openalex.org/A5025806342,https://openalex.org/A5048577138,1
https://openalex.org/A5025806342,https://openalex.org/A5051706639,1
https://openalex.org/A5025806342,https://openalex.org/A5053565084,1
https://openalex.org/A5025806342,https://openalex.org/A5055136164,4
https://openalex.org/A5025806342,https://openalex.org/A5055363661,2
https://openalex.org/A5025806342,https://openalex.org/A5057254847,1
https://openalex.org/A5025806342,https://openalex.org/A5057354482,1
https://openalex.org/A5025806342,https://openalex.org/A5057399331,2
https://openalex.org/A5025806342,https://openalex.org/A5057451621,2
https://openalex.org/A5025806342,https://openalex.org/A5060451459,7
https://openalex.org/A5025806342,https://openalex.org/A5061640706,1
https://openalex.org/A5025806342,https://openalex.org/A5062325225,2
https://openalex.org/A5025806342,https://openalex.org/A5062418894,2
https://openalex.org/A5025806342,https://openalex.org/A5064962371,1
https://openalex.org/A5025806342,https://openalex.org/A5065049910,2
https://openalex.org/A5025806342,https://openalex.org/A5065306969,6
https://openalex.org/A5025806342,https://openalex.org/A5066456434,1
https://openalex.org/A5025806342,https://openalex.org/A5069146807,1
https://openalex.org/A5025806342,https://openalex.org/A5069377984,1
https://openalex.org/A5025806342,https://openalex.org/A5073237769,1
https://openalex.org/A5025806342,https://openalex.org/A5074590975,1
https://openalex.org/A5025806342,https://openalex.org/A5074875291,2
https://openalex.org/A5025806342,https://openalex.org/A5076269123,3
https://openalex.org/A5025806342,https://openalex.org/A5076452365,2
https://openalex.org/A5025806342,https://openalex.org/A5077931336,1
https://openalex.org/A5025806342,https://openalex.org/A5082645844,1
https://openalex.org/A5025806342,https://openalex.org/A5085562517,5
https://openalex.org/A5025806342,https://openalex.org/A5087062322,1
https://openalex.org/A5025806342,https://openalex.org/A5088288387,1
https://openalex.org/A5025806342,https://openalex.org/A5088291153,3
https://openalex.org/A5025806342,https://openalex.org/A5088528252,2
https://openalex.org/A5025806342,https://openalex.org/A5100011249,1
https://openalex.org/A5025806342,https://openalex.org/A5110325096,1
https://openalex.org/A5025807869,https://openalex.org/A5073755365,1
https://openalex.org/A5025816400,https://openalex.org/A5061305146,3
https://openalex.org/A5025851979,https://openalex.org/A5037846167,1
https://openalex.org/A5025851979,https://openalex.org/A5044247158,2
https://openalex.org/A5025878554,https://openalex.org/A5081804886,2
https://openalex.org/A5025902452,https://openalex.org/A5061490527,3
https://openalex.org/A5025902681,https://openalex.org/A5042193765,5
https://openalex.org/A5025902681,https://openalex.org/A5061490527,1
https://openalex.org/A5025902681,https://openalex.org/A5070096265,1
https://openalex.org/A5025902681,https://openalex.org/A5092019223,1
https://openalex.org/A5025907322,https://openalex.org/A5083749002,1
https://openalex.org/A5025946270,https://openalex.org/A5040485583,3
https://openalex.org/A5025948392,https://openalex.org/A5081669599,1
https://openalex.org/A5025956181,https://openalex.org/A5059159027,2
https://openalex.org/A5025956181,https://openalex.org/A5087222856,2
https://openalex.org/A5025963803,https://openalex.org/A5049701651,3
https://openalex.org/A5025963803,https://openalex.org/A5069677248,1
https://openalex.org/A5025965808,https://openalex.org/A5032113341,1
https://openalex.org/A5025967148,https://openalex.org/A5053029547,1
https://openalex.org/A5025983644,https://openalex.org/A5052793518,1
https://openalex.org/A5025983644,https://openalex.org/A5055771901,5
https://openalex.org/A5025988911,https://openalex.org/A5030371142,1
https://openalex.org/A5025988911,https://openalex.org/A5030392494,1
https://openalex.org/A5025995158,https://openalex.org/A5056543059,1
https://openalex.org/A5026006846,https://openalex.org/A5054233433,1
https://openalex.org/A5026015817,https://openalex.org/A5063921183,2
https://openalex.org/A5026040870,https://openalex.org/A5068916511,8
https://openalex.org/A5026045846,https://openalex.org/A5083749002,3
https://openalex.org/A5026053950,https://openalex.org/A5083749002,2
https://openalex.org/A5026054015,https://openalex.org/A5053761240,1
https://openalex.org/A5026083062,https://openalex.org/A5088138569,1
https://openalex.org/A5026088142,https://openalex.org/A5071054435,1
https://openalex.org/A5026088851,https://openalex.org/A5072372927,4
https://openalex.org/A5026101231,https://openalex.org/A5085380516,1
