profil,tytul,stanowisko,jednostka,wydzial,orcid,scopus_id,polon_id,researcharea,h_index_scopus,h_index_wos,sum_IF,sum_SNIP,sum_MEiN,n_pub,author_id,url,error
Bartłomiej Boćkowski,,kustosz,,,,,,,,,,,0.0,3.0,1526,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1526?obiektId=Osoby,
Halina Bogusław,,,,,,,,,,,,,4.0,1.0,1152,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1152?obiektId=Osoby,
Krzysztof Bogusław,,portier,,,,,,,,,,,0.0,0.0,2541,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2541?obiektId=Osoby,
Lidia Bogusław,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,2542,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2542?obiektId=Osoby,
Anna Bogusz,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,2543,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2543?obiektId=Osoby,
Bożena Bogusz,,specjalista inżynieryjno-techniczny,,,,,,,,,,,0.0,0.0,2544,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2544?obiektId=Osoby,
Paulina Bogusz,,doktorant,,,,,,,,,,,0.0,0.0,3220,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3220?obiektId=Osoby,
Weronika Bogusz,,asystent,,,0009-0002-4810-5576,,,,,,,,0.0,0.0,3680,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3680?obiektId=Osoby,
Dariusz Boguszewski,,wykładowca,,,,,,,,,,,0.0,1.0,1476,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1476?obiektId=Osoby,
Justyna Bohacz,,Profesor uczelni,,,0000-0002-6670-0793,26326661700,,,,,,,2668.0,148.0,438,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/438?obiektId=Osoby,
Magdalena Bohuniuk,,doradca zawodowy,,,,,,,,,,,0.0,0.0,2545,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2545?obiektId=Osoby,
Monika Bojanowska,,adiunkt posiadający st. nauk. dr,,,0000-0002-8447-1605,9243649900,,,,,,,1289.0,110.0,413,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/413?obiektId=Osoby,
Wiktor Bojar,,adiunkt posiadający st. nauk. dr hab.,,,0000-0002-5133-2000,6504318365,,,,,,,807.0,128.0,231,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/231?obiektId=Osoby,
Beata Bojarska,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,2546,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2546?obiektId=Osoby,
Bożena Bojarska,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,2547,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2547?obiektId=Osoby,
Urszula Bojarska-Wójciszko,,starszy specjalista,,,https://orcid.org/0000-0002-9730-8305,,,,,,,,0.0,0.0,2548,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2548?obiektId=Osoby,
Łukasz Bolibok,,starszy specjalista inżynieryjno-techniczny,,,,,,,,,,,32.0,11.0,707,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/707?obiektId=Osoby,
Adriana Bolibok,,wykładowca,,,,,,,,,,,0.0,0.0,2549,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2549?obiektId=Osoby,
Beata Boniek,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,2550,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2550?obiektId=Osoby,
Zbigniew Boratyński,,,,,,,,,,,,,427.0,51.0,235,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/235?obiektId=Osoby,
Magdalena Borecka,,doktorant,,,,,,,,,,,0.0,0.0,3472,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3472?obiektId=Osoby,
Halina Borkowska,,,,,,,,,,,,,471.0,102.0,24,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/24?obiektId=Osoby,
Danuta Borkowska,,,,,,,,,,,,,429.0,148.0,990,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/990?obiektId=Osoby,
Anna Borkowska,,doktorant,,,,,,,,,,,0.0,0.0,3466,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3466?obiektId=Osoby,
Mariusz Borkowski,,specjalista,,,,,,,,,,,0.0,0.0,2551,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2551?obiektId=Osoby,
Józef Borowiec,,,,,,,,,,,,,47.0,47.0,972,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/972?obiektId=Osoby,
Kamila Borowiec,,adiunkt posiadający st. nauk. dr,,,0000-0001-6795-8713,55457761900,,,,,,,1092.0,25.0,1137,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1137?obiektId=Osoby,
Bożena Borowska,,portier,,,,,,,,,,,0.0,0.0,2552,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2552?obiektId=Osoby,
Edward Borowski,,,,,,,,,,,,,263.0,79.0,1570,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1570?obiektId=Osoby,
Andrzej Borowy,,Profesor,,,0000-0001-9542-1980,6506632287,,,,,,,966.0,93.0,1022,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1022?obiektId=Osoby,
Grzegorz Borsuk,,Profesor,,,0000-0002-8407-3383,35363461500,,,,,,,3243.0,207.0,457,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/457?obiektId=Osoby,
Agata Borsuk,,specjalista,,,,,,,,,,,0.0,0.0,2553,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2553?obiektId=Osoby,
Marek Boryga,,Profesor uczelni,,,0000-0002-5991-7871,25925659700,,,,,,,1084.0,51.0,295,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/295?obiektId=Osoby,
Alicja Bosacka,,adiunkt posiadający st. nauk. dr,,,0000-0002-3437-8509,57223179506,,,,,,,0.0,0.0,3357,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3357?obiektId=Osoby,
Adam Bownik,,Profesor,,,0000-0003-3623-838X,6507268408,,,,,,,4449.0,57.0,910,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/910?obiektId=Osoby,
Małgorzata Bożek,,adiunkt posiadający st. nauk. dr,,,0000-0001-9937-0500,36442198800,,,,,,,718.0,74.0,255,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/255?obiektId=Osoby,
Łukasz Bożek,,starszy specjalista,,,,,,,,,,,0.0,0.0,2554,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2554?obiektId=Osoby,
Agnieszka Brach,,redaktor,,,,,,,,,,,0.0,0.0,3267,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3267?obiektId=Osoby,
Marzena Bracław,,adiunkt posiadający st. nauk. dr,,,,,,,,,,,6.0,5.0,1332,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1332?obiektId=Osoby,
Anna Branica,,starszy specjalista,,,,,,,,,,,0.0,0.0,3708,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3708?obiektId=Osoby,
Antoni Brodacki,,Profesor,,,0000-0001-6871-3056,28067477300,,,,,,,784.0,145.0,180,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/180?obiektId=Osoby,
Grzegorz Brodacki,,starszy specjalista,,,,,,,,,,,0.0,4.0,2555,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2555?obiektId=Osoby,
Andrzej Brodaczewski,,pracownik wysoko wykwalifikowany,,,,,,,,,,,0.0,0.0,2556,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2556?obiektId=Osoby,
Dorota Brodowska,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,2557,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2557?obiektId=Osoby,
Marzena Brodowska,,Profesor uczelni,,,0000-0002-3049-4975,35306498300,,,,,,,2714.0,204.0,306,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/306?obiektId=Osoby,
Ryszard Brodowski,,starszy specjalista inżynieryjno-techniczny,,,0000-0002-8945-8223,8234160400,,,,,,,185.0,35.0,557,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/557?obiektId=Osoby,
Aneta Brodziak,,Profesor uczelni,,,0000-0002-8439-796X,26326730200,,,,,,,4401.0,257.0,655,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/655?obiektId=Osoby,
Małgorzata Brodziak,,portier,,,,,,,,,,,0.0,0.0,2559,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2559?obiektId=Osoby,
Diana Brodziak-Domeradzka,,młodszy bibliotekarz,,,,,,,,,,,0.0,0.0,3193,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3193?obiektId=Osoby,
Adam Brodzki,,Profesor uczelni,,,0000-0002-8343-1185,56108248600,,,,,,,1825.0,91.0,403,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/403?obiektId=Osoby,
Piotr Brodzki,,Profesor,,,0000-0002-0809-2101,6505895411,,,,,,,4026.0,150.0,422,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/422?obiektId=Osoby,
Barbara Bronisz,,adiunkt posiadający st. nauk. dr,,,,,,,,,,,0.0,0.0,2560,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2560?obiektId=Osoby,
Urszula Bronowicka-Mielniczuk,,adiunkt posiadający st. nauk. dr,,,0000-0002-5903-2061,56313772700,,,,,,,2314.0,76.0,310,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/310?obiektId=Osoby,
Ewa Brus,,portier,,,,,,,,,,,0.0,0.0,2561,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2561?obiektId=Osoby,
Maja Bryk,,Profesor uczelni,,,0000-0002-2291-1492,7006657167,,,,,,,1574.0,76.0,379,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/379?obiektId=Osoby,
Monika Bryl,,starszy specjalista inżynieryjno-techniczny,,,,6508158322,,,,,,,168.0,28.0,1072,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1072?obiektId=Osoby,
Maciej Bryś,,doktorant,,,https://orcid.org/0000-0002-1786-8506,,,,,,,,510.0,24.0,3278,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3278?obiektId=Osoby,
Kamil Brzezicki,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,3696,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3696?obiektId=Osoby,
Katarzyna Brzezińska,,bibliotekarz,,,,,,,,,,,0.0,0.0,3195,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3195?obiektId=Osoby,
Oliwia Brzezińska,,doktorant,,,,,,,,,,,0.0,0.0,3666,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3666?obiektId=Osoby,
Maria Bubicz,,,,,,,,,,,,,35.0,58.0,970,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/970?obiektId=Osoby,
Anna Buchlińska-Brzozowska,,specjalista,,,,,,,,,,,0.0,0.0,2562,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2562?obiektId=Osoby,
Agnieszka Buczaj,,adiunkt posiadający st. nauk. dr,,,0000-0001-7666-8929,24449413100,,,,,,,2300.0,64.0,668,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/668?obiektId=Osoby,
Alicja Buczek,,,,,,,,,,,,,285.0,29.0,72,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/72?obiektId=Osoby,
Krzysztof Buczek,,adiunkt posiadający st. nauk. dr,,,0000-0003-0441-860X,6602642249,,,,,,,535.0,84.0,146,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/146?obiektId=Osoby,
Halina Buczkowska,,Profesor,,,0000-0003-1980-7704,34970859200,,,,,,,1727.0,146.0,128,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/128?obiektId=Osoby,
Konrad Buczma,,adiunkt posiadający st. nauk. dr,,,,,,,,,,,0.0,0.0,2563,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2563?obiektId=Osoby,
Edyta Buczyńska,,Profesor uczelni,,,0000-0003-1305-2451,55968758000,,,,,,,1883.0,178.0,610,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/610?obiektId=Osoby,
Kamil Buczyński,,doktorant,,,,,,,,,,,0.0,0.0,3409,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3409?obiektId=Osoby,
Bożena Budka,,portier,,,,,,,,,,,0.0,0.0,2564,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2564?obiektId=Osoby,
Olha Budnyk,,asystent,,,,,,,,,,,0.0,0.0,3500,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3500?obiektId=Osoby,
Mirosław Budoran,,starszy specjalista inżynieryjno-techniczny,,,,,,,,,,,29.0,20.0,450,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/450?obiektId=Osoby,
Iwona Budziak-Wieczorek (Budziak),,adiunkt posiadający st. nauk. dr,,,0000-0002-5834-555X,57203727914,,,,,,,2420.0,29.0,912,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/912?obiektId=Osoby,
Monika Budzyńska,,Profesor uczelni,,,0000-0002-6586-151X,36843310500,,,,,,,1361.0,148.0,350,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/350?obiektId=Osoby,
Katarzyna Budzyńska,,,,,,,,,,,,,48.0,14.0,683,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/683?obiektId=Osoby,
Anna Budzyńska,,,,,,,,,,,,,142.0,14.0,1433,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1433?obiektId=Osoby,
Janina Budzyńska,,specjalista inżynieryjno-techniczny,,,,,,,,,,,0.0,0.0,2565,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2565?obiektId=Osoby,
Marian Budzyński,,,,,,,,,,,,,286.0,191.0,983,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/983?obiektId=Osoby,
Karol Bujak,,,,,,,,,,,,,179.0,64.0,20,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/20?obiektId=Osoby,
Barbara Bujanowicz-Haraś,,specjalista,,,0000-0001-6431-3362,,,,,,,,539.0,53.0,530,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/530?obiektId=Osoby,
Kamila Bulak,,adiunkt posiadający st. nauk. dr,,,0000-0001-8320-1972,55849194400,,,,,,,1780.0,38.0,948,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/948?obiektId=Osoby,
Jacek Burdzanowski,,,,,,,,,,,,,37.0,24.0,95,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/95?obiektId=Osoby,
Tomasz Burdzicki,,pracownik wykwalifikowany,,,,,,,,,,,0.0,0.0,2567,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2567?obiektId=Osoby,
Artur Burmańczuk,,Profesor uczelni,,,0000-0002-2354-7696,6507256092,,,,,,,2029.0,94.0,537,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/537?obiektId=Osoby,
Zbigniew Burski,,,,,,,,,,,,,468.0,138.0,1026,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1026?obiektId=Osoby,
Marian Butkiewicz,,,,,,,,,,,,,0.0,42.0,818,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/818?obiektId=Osoby,
Małgorzata Bzowska-Bakalarz,,,,,0000-0001-6031-8529,,,,,,,,568.0,120.0,149,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/149?obiektId=Osoby,
Agnieszka Całka,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,2568,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2568?obiektId=Osoby,
Magdalena Całka,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,3525,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3525?obiektId=Osoby,
Zuzanna Całyniuk,,,,,,57214469351,,,,,,,915.0,41.0,3142,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3142?obiektId=Osoby,
Maria Cebula,,,,,,,,,,,,,14.0,16.0,85,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/85?obiektId=Osoby,
Małgorzata Cegiełko,,starszy specjalista,,,0000-0003-3972-5861,,,,,,,,522.0,57.0,469,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/469?obiektId=Osoby,
Anna Cękalska,,technik,,,,,,,,,,,0.0,0.0,3554,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3554?obiektId=Osoby,
Witold Chabuz,,Profesor uczelni,,,0000-0001-7123-2763,15724499100,,,,,,,1961.0,207.0,315,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/315?obiektId=Osoby,
Teresa Chabuz,,starszy specjalista,,,,,,,,,,,0.0,0.0,2569,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2569?obiektId=Osoby,
Agnieszka Chałabis-Mazurek,,adiunkt posiadający st. nauk. dr,,,0000-0001-5130-0917,25121522700,,,,,,,1680.0,113.0,520,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/520?obiektId=Osoby,
Renata Chamera,,portier,,,,,,,,,,,0.0,0.0,2570,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2570?obiektId=Osoby,
Robert Chamera,,introligator,,,,,,,,,,,0.0,0.0,2571,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2571?obiektId=Osoby,
Barbara Chilczuk,,asystent,,,0000-0003-0219-6118,56902555000,,,,,,,1113.0,47.0,484,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/484?obiektId=Osoby,
Agnieszka Chilkiewicz,,specjalista,,,,,,,,,,,0.0,0.0,3061,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3061?obiektId=Osoby,
Maria Chlubiecka,,portier,,,,,,,,,,,0.0,0.0,2572,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2572?obiektId=Osoby,
Piotr Chmiel,,ratownik na basenie kąpielowym,,,,,,,,,,,0.0,0.0,2573,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2573?obiektId=Osoby,
Marek Chmielewski,,Starszy wykładowca,,,,,,,,,,,36.0,53.0,145,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/145?obiektId=Osoby,
Szymon Chmielewski,,adiunkt posiadający st. nauk. dr,,,0000-0003-1250-7688,56205844000,,,,,,,1455.0,74.0,565,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/565?obiektId=Osoby,
Tadeusz J. Chmielewski,,,,,,,,,,,,,948.0,151.0,1463,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1463?obiektId=Osoby,
Anna Chmielowiec-Korzeniowska,,Profesor,,,0000-0002-3869-9596,16833557300,,,,,,,2878.0,144.0,176,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/176?obiektId=Osoby,
Tomasz Chmurski,,specjalista,,,,,,,,,,,0.0,3.0,2574,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2574?obiektId=Osoby,
Agnieszka Choina-Godula,,starszy specjalista,,,,,,,,,,,0.0,0.0,2575,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2575?obiektId=Osoby,
Adam Chojecki,,specjalista inżynieryjno-techniczny,,,,,,,,,,,0.0,0.0,2576,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2576?obiektId=Osoby,
Sylwia Chojnacka,,asystent,,,,57208281307,,,,,,,751.0,23.0,3030,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3030?obiektId=Osoby,
Piotr Chojnacki,,adiunkt posiadający st. nauk. dr,,,0000-0003-2436-8232,48861018800,,,,,,,225.0,28.0,1066,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1066?obiektId=Osoby,
Ewelina Cholewińska,,adiunkt posiadający st. nauk. dr,,,0000-0003-0437-4766,57188958474,,,,,,,3437.0,128.0,2577,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2577?obiektId=Osoby,
Katarzyna Chotkowska,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,3546,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3546?obiektId=Osoby,
Beata Chrust,,lektor,,,,,,,,,,,0.0,0.0,3321,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3321?obiektId=Osoby,
Ewelina Chrzanowska,,asystent,,,0009-0006-1957-5017,,,,,,,,0.0,0.0,3452,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3452?obiektId=Osoby,
Małgorzata Chrzanowska-Ociepa,,doktorant,,,,,,,,,,,0.0,0.0,3675,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3675?obiektId=Osoby,
Maria Chrząstek,,,,,,,,,,,,,234.0,70.0,272,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/272?obiektId=Osoby,
Stanisław Chwil,,starszy specjalista inżynieryjno-techniczny,,,,,,,,,,,480.0,69.0,44,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/44?obiektId=Osoby,
Mirosława Chwil,,Profesor uczelni,,,0000-0001-5912-5324,8226751300,,,,,,,2137.0,236.0,317,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/317?obiektId=Osoby,
Monika Ciastek,,starszy specjalista,,,,,,,,,,,0.0,0.0,2579,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2579?obiektId=Osoby,
Joanna Cichocka,,starszy specjalista inżynieryjno-techniczny,,,,56155282400,,,,,,,155.0,12.0,696,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/696?obiektId=Osoby,
Patrycja Cichosz,,doktorant,,,,,,,,,,,0.0,0.0,3575,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3575?obiektId=Osoby,
Magdalena Cieplak,,doktorant,,,,57222354209,,,,,,,730.0,24.0,3143,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3143?obiektId=Osoby,
Rafał Cierpiała,,,,,,,,,,,,,256.0,50.0,524,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/524?obiektId=Osoby,
Kamil Ciesielczuk,,pracownik gospodarczy,,,,,,,,,,,0.0,0.0,3697,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3697?obiektId=Osoby,
Dariusz Ciesielski,,specjalista inżynieryjno-techniczny,,,,,,,,,,,122.0,9.0,756,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/756?obiektId=Osoby,
Anna Cięszczyk,,wykładowca,,,,,,,,,,,0.0,0.0,2580,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2580?obiektId=Osoby,
Anna Ciołek,,adiunkt posiadający st. nauk. dr,,,0000-0002-2348-9967,36070467000,,,,,,,660.0,52.0,523,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/523?obiektId=Osoby,
Ewa Ciołek,,specjalista,,,,,,,,,,,0.0,0.0,2581,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2581?obiektId=Osoby,
Angelika Ciołek,,technik,,,,,,,,,,,0.0,0.0,3562,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3562?obiektId=Osoby,
Jagoda Ciszewska-Ceran,,asystent,,,,,,,,,,,0.0,0.0,3256,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3256?obiektId=Osoby,
Jerzy Ciszewski,,specjalista inżynieryjno-techniczny,,,,,,,,,,,9.0,1.0,2582,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2582?obiektId=Osoby,
Artur Ciszewski,,asystent,,,,,,,,,,,2325.0,31.0,3279,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3279?obiektId=Osoby,
Anna Ciupak,,,,,,,,,,,,,380.0,31.0,1102,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1102?obiektId=Osoby,
